271,2008,1,3,4,1426,1355,1605,1530,WN,488,N615SW,99,95,75,35,31,LAS,SFO,414,3,21,0,N,0,0,0,22,0,13
272,2008,1,3,4,1009,910,1148,1045,WN,619,N491WN,99,95,76,63,59,LAS,SFO,414,3,20,0,N,0,0,0,54,0,9
273,2008,1,3,4,2021,1700,2303,1835,WN,2005,N302SW,162,95,73,268,201,LAS,SFO,414,4,85,0,N,0,192,0,67,0,9
274,2008,1,3,4,2025,1905,2208,2040,WN,2788,N602SW,103,95,88,88,80,LAS,SFO,414,4,11,0,N,0,0,0,63,0,25
276,2008,1,3,4,2301,2105,59,2240,WN,3061,N447WN,118,95,98,139,116,LAS,SFO,414,4,16,0,N,0,0,0,131,0,8
277,2008,1,3,4,1518,1215,1646,1350,WN,3575,N492WN,88,95,72,176,183,LAS,SFO,414,4,12,0,N,0,0,0,176,0,0
278,2008,1,3,4,1307,1235,1432,1400,WN,12,N361SW,85,85,71,32,32,LAS,SJC,386,4,10,0,N,0,4,0,0,0,28
280,2008,1,3,4,2017,1945,2144,2105,WN,400,N429WN,87,80,70,39,32,LAS,SJC,386,4,13,0,N,0,2,0,7,0,30
282,2008,1,3,4,2114,2040,2241,2200,WN,774,N437WN,87,80,69,41,34,LAS,SJC,386,8,10,0,N,0,34,0,7,0,0
283,2008,1,3,4,1605,1520,1739,1645,WN,783,N306SW,94,85,68,54,45,LAS,SJC,386,5,21,0,N,0,10,0,9,0,35
286,2008,1,3,4,1734,1655,1857,1820,WN,3844,N446WN,83,85,66,37,39,LAS,SJC,386,5,12,0,N,0,9,0,0,0,28
287,2008,1,3,4,1139,1100,1408,1320,WN,161,N455WN,89,80,54,48,39,LAS,SLC,368,6,29,0,N,0,39,0,9,0,0
288,2008,1,3,4,2104,1905,2314,2120,WN,415,N395SW,70,75,58,114,119,LAS,SLC,368,2,10,0,N,0,25,0,0,0,89
289,2008,1,3,4,919,830,1132,1050,WN,643,N756SA,73,80,55,42,49,LAS,SLC,368,4,14,0,N,0,3,0,0,0,39
290,2008,1,3,4,2113,2050,2328,2305,WN,1166,N351SW,75,75,58,23,23,LAS,SLC,368,3,14,0,N,0,4,0,0,0,19
291,2008,1,3,4,1712,1555,1935,1820,WN,1585,N766SW,83,85,62,75,77,LAS,SLC,368,4,17,0,N,0,0,0,6,0,69
292,2008,1,3,4,1419,1355,1627,1615,WN,1660,N613SW,68,80,55,12,24,LAS,SLC,368,2,11,0,N,0,,,,,
293,2008,1,3,4,2242,2140,54,2355,WN,2533,N385SW,72,75,55,59,62,LAS,SLC,368,4,13,0,N,0,0,0,10,0,49
295,2008,1,3,4,1949,1910,2110,2035,WN,94,N715SW,81,85,66,35,39,LAS,SMF,397,5,10,0,N,0,25,0,0,0,10
296,2008,1,3,4,1409,1350,1539,1520,WN,584,N324SW,90,90,74,19,19,LAS,SMF,397,6,10,0,N,0,19,0,0,0,0
298,2008,1,3,4,1821,1730,1946,1855,WN,641,N626SW,85,85,67,51,51,LAS,SMF,397,6,12,0,N,0,9,0,0,0,42
299,2008,1,3,4,916,905,1046,1035,WN,2121,N632SW,90,90,68,11,11,LAS,SMF,397,4,18,0,N,0,,,,,
300,2008,1,3,4,1134,1115,1302,1250,WN,2622,N445WN,88,95,66,12,19,LAS,SMF,397,5,17,0,N,0,,,,,
301,2008,1,3,4,1527,1515,1648,1645,WN,3053,N418WN,81,90,68,3,12,LAS,SMF,397,4,9,0,N,0,,,,,
302,2008,1,3,4,2115,2100,2236,2225,WN,3862,N640SW,81,85,64,11,15,LAS,SMF,397,4,13,0,N,0,,,,,
305,2008,1,3,4,1917,1820,2014,1925,WN,433,N264LV,57,65,40,49,57,LAS,SNA,226,7,10,0,N,0,16,0,0,0,33
306,2008,1,3,4,1125,1010,1224,1110,WN,1016,N765SW,59,60,45,74,75,LAS,SNA,226,5,9,0,N,0,9,0,0,0,65
309,2008,1,3,4,1143,1050,1641,1600,WN,773,N472WN,178,190,151,41,53,LAS,STL,1372,3,24,0,N,0,2,0,0,0,39
310,2008,1,3,4,1558,1530,2049,2040,WN,1050,N212WN,171,190,150,9,28,LAS,STL,1372,4,17,0,N,0,,,,,
311,2008,1,3,4,1940,1855,29,2355,WN,1583,N600WN,169,180,157,34,45,LAS,STL,1372,3,9,0,N,0,22,0,0,0,12
312,2008,1,3,4,1820,1725,112,35,WN,3403,N737JW,232,250,217,37,55,LAS,TPA,1984,5,10,0,N,0,29,0,0,0,8
313,2008,1,3,4,1143,1035,1621,1505,WN,574,N314SW,158,150,126,76,68,LAS,TUL,1076,3,29,0,N,0,0,0,14,0,62
314,2008,1,3,4,2211,2115,17,2330,WN,486,N264LV,66,75,53,47,56,LAS,TUS,365,4,9,0,N,0,5,0,0,0,42
315,2008,1,3,4,1821,1725,2032,1940,WN,637,N342SW,71,75,56,52,56,LAS,TUS,365,4,11,0,N,0,24,0,0,0,28
317,2008,1,3,4,1341,1320,1556,1535,WN,1918,N267WN,75,75,55,21,21,LAS,TUS,365,3,17,0,N,0,8,0,0,0,13
318,2008,1,3,4,2108,2030,2313,2240,WN,3142,N446WN,65,70,53,33,38,LAS,TUS,365,4,8,0,N,0,8,0,0,0,25
319,2008,1,3,4,1118,1050,1333,1305,WN,3572,N489WN,75,75,54,28,28,LAS,TUS,365,3,18,0,N,0,0,0,0,0,28
320,2008,1,3,4,1735,1710,2010,1955,WN,230,N364SW,95,105,81,15,25,LAX,ABQ,677,4,10,0,N,0,0,0,4,0,11
321,2008,1,3,4,2105,2025,2342,2310,WN,361,N690SW,97,105,82,32,40,LAX,ABQ,677,6,9,0,N,0,0,0,11,0,21
322,2008,1,3,4,1328,1315,1611,1600,WN,397,N424WN,103,105,80,11,13,LAX,ABQ,677,18,5,0,N,0,,,,,
324,2008,1,3,4,1024,1015,1504,1505,WN,304,N326SW,160,170,148,-1,9,LAX,AUS,1242,5,7,0,N,0,,,,,
326,2008,1,3,4,1632,1540,2207,2125,WN,1107,N708SA,215,225,203,42,52,LAX,BNA,1797,4,8,0,N,0,0,0,18,0,24
327,2008,1,3,4,1327,1255,1902,1840,WN,1324,N249WN,215,225,200,22,32,LAX,BNA,1797,4,11,0,N,0,10,0,0,0,12
328,2008,1,3,4,1330,1320,1609,1615,WN,330,N236WN,99,115,86,-6,10,LAX,ELP,714,3,10,0,N,0,,,,,
329,2008,1,3,4,1925,1735,2201,2025,WN,1671,N684WN,96,110,85,96,110,LAX,ELP,714,3,8,0,N,0,5,0,0,0,91
330,2008,1,3,4,1005,945,1250,1235,WN,2635,N335SW,105,110,88,15,20,LAX,ELP,714,3,14,0,N,0,7,0,0,0,8
332,2008,1,3,4,1742,1625,2231,2125,WN,528,N496WN,169,180,157,66,77,LAX,HOU,1390,4,8,0,N,0,11,0,0,0,55
334,2008,1,3,4,2020,1935,109,35,WN,3394,N667SW,169,180,159,34,45,LAX,HOU,1390,3,7,0,N,0,6,0,0,0,28
335,2008,1,3,4,1501,1425,1554,1530,WN,416,N401WN,53,65,41,24,36,LAX,LAS,236,4,8,0,N,0,18,0,0,0,6
336,2008,1,3,4,1205,1135,1313,1240,WN,479,N622SW,68,65,47,33,30,LAX,LAS,236,3,18,0,N,0,16,0,3,0,14
337,2008,1,3,4,1652,1640,1748,1745,WN,495,N768SW,56,65,41,3,12,LAX,LAS,236,8,7,0,N,0,,,,,
338,2008,1,3,4,922,855,1102,1000,WN,574,N314SW,100,65,44,62,27,LAX,LAS,236,4,52,0,N,0,13,0,35,0,14
339,2008,1,3,4,1835,1740,1931,1840,WN,1004,N676SW,56,60,42,51,55,LAX,LAS,236,6,8,0,N,0,0,0,4,0,47
340,2008,1,3,4,1027,1015,1151,1120,WN,1079,N351SW,84,65,43,31,12,LAX,LAS,236,22,19,0,N,0,11,0,19,0,1
343,2008,1,3,4,1910,1845,2026,1950,WN,2021,N499WN,76,65,42,36,25,LAX,LAS,236,25,9,0,N,0,7,0,11,0,18
345,2008,1,3,4,2109,2100,2212,2205,WN,2202,N758SW,63,65,41,7,9,LAX,LAS,236,4,18,0,N,0,,,,,
346,2008,1,3,4,2237,2140,2335,2245,WN,2454,N352SW,58,65,47,50,57,LAX,LAS,236,3,8,0,N,0,3,0,0,0,47
347,2008,1,3,4,2025,1955,2120,2055,WN,2809,N335SW,55,60,43,25,30,LAX,LAS,236,4,8,0,N,0,0,0,0,0,25
348,2008,1,3,4,1423,1335,1519,1440,WN,3144,N272WN,56,65,42,39,48,LAX,LAS,236,5,9,0,N,0,11,0,0,0,28
349,2008,1,3,4,1337,1310,1825,1825,WN,321,N742SW,168,195,154,0,27,LAX,MCI,1363,5,9,0,N,0,,,,,
350,2008,1,3,4,1142,1125,1626,1640,WN,1668,N262WN,164,195,156,-14,17,LAX,MCI,1363,3,5,0,N,0,,,,,
351,2008,1,3,4,1928,1835,22,2345,WN,2208,N632SW,174,190,159,37,53,LAX,MCI,1363,6,9,0,N,0,17,0,0,0,20
353,2008,1,3,4,1713,1625,2242,2215,WN,108,N550WN,209,230,192,27,48,LAX,MDW,1750,7,10,0,N,0,5,0,0,0,22
355,2008,1,3,4,1255,1240,1825,1835,WN,245,N730SW,210,235,201,-10,15,LAX,MDW,1750,4,5,0,N,0,,,,,
356,2008,1,3,4,1453,1445,2130,2040,WN,771,N486WN,277,235,202,50,8,LAX,MDW,1750,64,11,0,N,0,0,0,42,0,8
357,2008,1,3,4,1001,945,1550,1540,WN,1014,N494WN,229,235,201,10,16,LAX,MDW,1750,21,7,0,N,0,,,,,
359,2008,1,3,4,1831,1755,1,2350,WN,3588,N732SW,210,235,195,11,36,LAX,MDW,1750,6,9,0,N,0,,,,,
360,2008,1,3,4,1030,1000,1142,1115,WN,184,N473WN,72,75,62,27,30,LAX,OAK,337,3,7,0,N,0,0,0,0,0,27
361,2008,1,3,4,2004,1900,2127,2015,WN,303,N683SW,83,75,66,72,64,LAX,OAK,337,4,13,0,N,0,0,0,13,0,59
362,2008,1,3,4,923,900,1114,1015,WN,418,N631SW,111,75,63,59,23,LAX,OAK,337,4,44,0,N,0,0,0,36,0,23
363,2008,1,3,4,1419,1400,1534,1515,WN,420,N268WN,75,75,65,19,19,LAX,OAK,337,4,6,0,N,0,12,0,0,0,7
364,2008,1,3,4,1522,1500,1638,1615,WN,430,N752SW,76,75,65,23,22,LAX,OAK,337,5,6,0,N,0,7,0,1,0,15
365,2008,1,3,4,1803,1730,1933,1845,WN,440,N720WN,90,75,67,48,33,LAX,OAK,337,5,18,0,N,0,6,0,15,0,27
366,2008,1,3,4,2146,2100,2304,2215,WN,724,N342SW,78,75,65,49,46,LAX,OAK,337,4,9,0,N,0,0,0,3,0,46
367,2008,1,3,4,2001,1930,2118,2045,WN,810,N648SW,77,75,64,33,31,LAX,OAK,337,4,9,0,N,0,0,0,2,0,31
368,2008,1,3,4,1827,1800,1945,1915,WN,829,N476WN,78,75,63,30,27,LAX,OAK,337,4,11,0,N,0,0,0,3,0,27
369,2008,1,3,4,1904,1830,2019,1945,WN,1026,N224WN,75,75,64,34,34,LAX,OAK,337,6,5,0,N,0,0,0,0,0,34
370,2008,1,3,4,1450,1430,1607,1545,WN,1032,N489WN,77,75,64,22,20,LAX,OAK,337,5,8,0,N,0,0,0,2,0,20
371,2008,1,3,4,1722,1700,1836,1815,WN,1061,N422WN,74,75,63,21,22,LAX,OAK,337,4,7,0,N,0,4,0,0,0,17
372,2008,1,3,4,1820,1630,1943,1745,WN,1135,N304SW,83,75,71,118,110,LAX,OAK,337,4,8,0,N,0,0,0,8,3,107
374,2008,1,3,4,1623,1600,1753,1715,WN,1168,N361SW,90,75,70,38,23,LAX,OAK,337,13,7,0,N,0,0,0,15,0,23
375,2008,1,3,4,2008,2000,2136,2115,WN,1414,N402WN,88,75,67,21,8,LAX,OAK,337,5,16,0,N,0,5,0,13,0,3
378,2008,1,3,4,808,800,921,915,WN,2639,N693SW,73,75,62,6,8,LAX,OAK,337,3,8,0,N,0,,,,,
379,2008,1,3,4,1206,1200,1328,1315,WN,3655,N465WN,82,75,63,13,6,LAX,OAK,337,4,15,0,N,0,,,,,
381,2008,1,3,4,1609,1600,1819,1815,WN,90,N609SW,70,75,56,4,9,LAX,PHX,370,5,9,0,N,0,,,,,
382,2008,1,3,4,1811,1725,2016,1940,WN,109,N269WN,65,75,52,36,46,LAX,PHX,370,6,7,0,N,0,5,0,0,0,31
385,2008,1,3,4,1851,1830,2059,2045,WN,314,N229WN,68,75,59,14,21,LAX,PHX,370,3,6,0,N,0,,,,,
386,2008,1,3,4,2020,1905,2225,2115,WN,386,N718SW,65,70,56,70,75,LAX,PHX,370,4,5,0,N,0,0,0,0,0,70
387,2008,1,3,4,1204,1150,1407,1405,WN,463,N342SW,63,75,53,2,14,LAX,PHX,370,3,7,0,N,0,,,,,
388,2008,1,3,4,2116,2040,2318,2250,WN,520,N283WN,62,70,53,28,36,LAX,PHX,370,3,6,0,N,0,5,0,0,0,23
389,2008,1,3,4,1556,1440,1804,1655,WN,746,N637SW,68,75,52,69,76,LAX,PHX,370,4,12,0,N,0,69,0,0,0,0
390,2008,1,3,4,1040,1005,1241,1220,WN,1058,N202WN,61,75,50,21,35,LAX,PHX,370,4,7,0,N,0,15,0,0,0,6
391,2008,1,3,4,940,920,1149,1135,WN,1155,N288WN,69,75,52,14,20,LAX,PHX,370,6,11,0,N,0,,,,,
392,2008,1,3,4,1419,1335,1624,1550,WN,2015,N792SW,65,75,53,34,44,LAX,PHX,370,3,9,0,N,0,11,0,0,0,23
394,2008,1,3,4,1738,1720,1848,1835,WN,225,N283WN,70,75,58,13,18,LAX,RNO,390,4,8,0,N,0,,,,,
395,2008,1,3,4,853,845,1000,1005,WN,1844,N313SW,67,80,56,-5,8,LAX,RNO,390,5,6,0,N,0,,,,,
396,2008,1,3,4,1422,1400,1532,1520,WN,2360,N618WN,70,80,60,12,22,LAX,RNO,390,3,7,0,N,0,,,,,
397,2008,1,3,4,1159,1150,1635,1635,WN,2624,N693SW,156,165,141,0,9,LAX,SAT,1210,3,12,0,N,0,,,,,
400,2008,1,3,4,2321,1955,38,2115,WN,593,N901WN,77,80,65,203,206,LAX,SFO,337,6,6,0,N,0,0,0,203,0,0
402,2008,1,3,4,2008,1805,2139,1930,WN,646,N738CB,91,85,70,129,123,LAX,SFO,337,5,16,0,N,0,0,24,6,0,99
403,2008,1,3,4,1625,1430,1748,1550,WN,656,N738CB,83,80,67,118,115,LAX,SFO,337,3,13,0,N,0,0,0,5,0,113
404,2008,1,3,4,1305,1050,1421,1210,WN,680,N738CB,76,80,63,131,135,LAX,SFO,337,5,8,0,N,0,0,0,131,0,0
405,2008,1,3,4,1558,1245,1709,1405,WN,776,N901WN,71,80,60,184,193,LAX,SFO,337,7,4,0,N,0,184,0,0,0,0
406,2008,1,3,4,1600,1455,1714,1600,WN,173,N331SW,74,65,54,74,65,LAX,SJC,308,5,15,0,N,0,14,0,9,0,51
407,2008,1,3,4,1556,1525,1705,1630,WN,232,N740SW,69,65,53,35,31,LAX,SJC,308,3,13,0,N,0,0,0,18,0,17
408,2008,1,3,4,2056,2000,2203,2105,WN,343,N687SW,67,65,56,58,56,LAX,SJC,308,5,6,0,N,0,21,0,2,0,35
410,2008,1,3,4,1159,1130,1259,1235,WN,769,N608SW,60,65,48,24,29,LAX,SJC,308,5,7,0,N,0,0,0,9,0,15
411,2008,1,3,4,2140,2035,2249,2140,WN,1113,N731SA,69,65,54,69,65,LAX,SJC,308,6,9,0,N,0,0,12,4,0,53
412,2008,1,3,4,1455,1425,1557,1530,WN,1609,N676SW,62,65,49,27,30,LAX,SJC,308,5,8,0,N,0,23,0,0,0,4
414,2008,1,3,4,1925,1825,2024,1930,WN,2359,N385SW,59,65,49,54,60,LAX,SJC,308,3,7,0,N,0,0,0,6,0,48
417,2008,1,3,4,1311,1240,1414,1350,WN,2820,N647SW,63,70,53,24,31,LAX,SJC,308,4,6,0,N,0,7,0,0,0,17
418,2008,1,3,4,1014,1000,1120,1105,WN,2969,N642WN,66,65,51,15,14,LAX,SJC,308,4,11,0,N,0,5,0,1,0,9
419,2008,1,3,4,1709,1700,1815,1805,WN,3149,N415WN,66,65,55,10,9,LAX,SJC,308,4,7,0,N,0,,,,,
420,2008,1,3,4,1357,1330,1626,1615,WN,554,N626SW,89,105,79,11,27,LAX,SLC,590,3,7,0,N,0,,,,,
421,2008,1,3,4,1114,1045,1347,1330,WN,963,N311SW,93,105,80,17,29,LAX,SLC,590,3,10,0,N,0,4,0,0,0,13
423,2008,1,3,4,2117,2010,2355,2255,WN,1485,N605SW,98,105,84,60,67,LAX,SLC,590,4,10,0,N,0,0,0,1,0,59
424,2008,1,3,4,1742,1650,2021,1935,WN,2899,N671SW,99,105,82,46,52,LAX,SLC,590,4,13,0,N,0,8,0,0,0,38
425,2008,1,3,4,1108,1100,1226,1220,WN,92,N226WN,78,80,59,6,8,LAX,SMF,373,5,14,0,N,0,,,,,
426,2008,1,3,4,821,810,936,930,WN,337,N488WN,75,80,59,6,11,LAX,SMF,373,5,11,0,N,0,,,,,
427,2008,1,3,4,2013,1910,2121,2025,WN,1015,N384SW,68,75,58,56,63,LAX,SMF,373,3,7,0,N,0,0,0,0,0,56
429,2008,1,3,4,949,900,1103,1020,WN,1486,N613SW,74,80,61,43,49,LAX,SMF,373,5,8,0,N,0,40,0,0,0,3
430,2008,1,3,4,2215,2125,2321,2245,WN,2437,N225WN,66,80,58,36,50,LAX,SMF,373,3,5,0,N,0,1,0,0,0,35
431,2008,1,3,4,1524,1505,1634,1620,WN,2720,N629SW,70,75,59,14,19,LAX,SMF,373,4,7,0,N,0,,,,,
432,2008,1,3,4,1441,1350,1549,1510,WN,2985,N727SW,68,80,56,39,51,LAX,SMF,373,4,8,0,N,0,8,0,0,0,31
433,2008,1,3,4,1743,1715,1853,1830,WN,3155,N449WN,70,75,59,23,28,LAX,SMF,373,4,7,0,N,0,8,0,0,0,15
434,2008,1,3,4,2049,2035,2204,2155,WN,3584,N416WN,75,80,62,9,14,LAX,SMF,373,6,7,0,N,0,,,,,
435,2008,1,3,4,1725,1655,2238,2225,WN,71,N312SW,193,210,179,13,30,LAX,STL,1593,4,10,0,N,0,,,,,
436,2008,1,3,4,1356,1345,1608,1600,WN,75,N283WN,72,75,60,8,11,LAX,TUS,451,3,9,0,N,0,,,,,
437,2008,1,3,4,2005,1850,2219,2105,WN,1044,N306SW,74,75,61,74,75,LAX,TUS,451,3,10,0,N,0,0,0,0,0,74
440,2008,1,3,4,1052,1040,1301,1300,WN,3831,N451WN,69,80,60,1,12,LAX,TUS,451,4,5,0,N,0,,,,,
441,2008,1,3,4,2110,2040,2326,2300,WN,3939,N654SW,76,80,61,26,30,LAX,TUS,451,5,10,0,N,0,0,0,0,0,26
443,2008,1,3,4,1825,1745,1921,1850,WN,555,N506SW,56,65,47,31,40,LBB,AUS,341,4,5,0,N,0,4,0,0,0,27
446,2008,1,3,4,1016,1010,1119,1110,WN,21,N501SW,63,60,49,9,6,LBB,DAL,293,3,11,0,N,0,,,,,
447,2008,1,3,4,1402,1340,1501,1440,WN,35,N520SW,59,60,50,21,22,LBB,DAL,293,2,7,0,N,0,3,0,0,0,18
448,2008,1,3,4,1652,1640,1748,1740,WN,141,N370SW,56,60,48,8,12,LBB,DAL,293,3,5,0,N,0,,,,,
450,2008,1,3,4,1825,1815,1923,1915,WN,1312,N501SW,58,60,47,8,10,LBB,DAL,293,5,6,0,N,0,,,,,
451,2008,1,3,4,1606,1525,1705,1625,WN,2382,N404WN,59,60,50,40,41,LBB,DAL,293,3,6,0,N,0,0,0,0,0,40
455,2008,1,3,4,1654,1550,2006,1900,WN,438,N309SW,132,130,121,66,64,LIT,BWI,912,3,8,0,N,0,6,0,2,0,58
457,2008,1,3,4,1516,1500,1614,1605,WN,41,N240WN,58,65,49,9,16,LIT,DAL,296,3,6,0,N,0,,,,,
458,2008,1,3,4,1752,1705,1854,1810,WN,49,N502SW,62,65,49,44,47,LIT,DAL,296,4,9,0,N,0,0,0,0,0,44
459,2008,1,3,4,1251,1235,1348,1340,WN,700,N678AA,57,65,48,8,16,LIT,DAL,296,3,6,0,N,0,,,,,
460,2008,1,3,4,1108,1100,1206,1205,WN,2177,N522SW,58,65,49,1,8,LIT,DAL,296,3,6,0,N,0,,,,,
461,2008,1,3,4,2029,1950,2127,2055,WN,2263,N514SW,58,65,49,32,39,LIT,DAL,296,3,6,0,N,0,0,0,0,0,32
463,2008,1,3,4,1417,1405,1535,1530,WN,231,N787SA,78,85,71,5,12,LIT,HOU,393,2,5,0,N,0,,,,,
464,2008,1,3,4,1319,1310,1440,1440,WN,3053,N418WN,201,210,188,0,9,LIT,LAS,1295,5,8,0,N,0,,,,,
465,2008,1,3,4,1051,1035,1246,1215,WN,8,N339SW,115,100,82,31,16,LIT,MDW,544,25,8,0,N,0,16,0,15,0,0
467,2008,1,3,4,1846,1815,1951,1920,WN,3168,N513SW,65,65,53,31,31,LIT,STL,296,4,8,0,N,0,4,0,0,0,27
469,2008,1,3,4,1615,1130,1623,1135,WN,10,N617SW,68,65,56,288,285,MAF,ABQ,332,4,8,0,N,0,285,0,3,0,0
471,2008,1,3,4,1852,1830,1942,1925,WN,2374,N379SW,50,55,40,17,22,MAF,AUS,294,3,7,0,N,0,0,0,0,0,17
472,2008,1,3,4,1602,1535,1701,1635,WN,43,N503SW,59,60,46,26,27,MAF,DAL,319,3,10,0,N,0,0,0,0,0,26
473,2008,1,3,4,1836,1805,1930,1905,WN,53,N527SW,54,60,46,25,31,MAF,DAL,319,3,5,0,N,0,0,0,0,0,25
474,2008,1,3,4,1956,1945,2056,2045,WN,271,N512SW,60,60,46,11,11,MAF,DAL,319,2,12,0,N,0,,,,,
475,2008,1,3,4,944,915,1046,1015,WN,914,N692SW,62,60,53,31,29,MAF,DAL,319,2,7,0,N,0,0,0,2,0,29
479,2008,1,3,4,1625,1450,1731,1605,WN,3828,N333SW,66,75,57,86,95,MAF,HOU,441,2,7,0,N,0,85,0,0,0,1
480,2008,1,3,4,1739,1730,1758,1750,WN,317,N335SW,139,140,123,8,9,MAF,LAS,796,4,12,0,N,0,,,,,
481,2008,1,3,4,1905,1850,2010,2000,WN,1493,N356SW,125,130,106,10,15,MCI,ABQ,718,5,14,0,N,0,,,,,
482,2008,1,3,4,856,850,950,1000,WN,1655,N669SW,114,130,102,-10,6,MCI,ABQ,718,4,8,0,N,0,,,,,
484,2008,1,3,4,1159,1150,1325,1310,WN,290,N224WN,86,80,69,15,9,MCI,BNA,491,5,12,0,N,0,6,0,6,0,3
485,2008,1,3,4,2130,2115,2300,2235,WN,1568,N227WN,90,80,65,25,15,MCI,BNA,491,11,14,0,N,0,0,0,10,0,15
488,2008,1,3,4,1404,1350,1726,1710,WN,3320,N354SW,142,140,125,16,14,MCI,BWI,967,9,8,0,N,0,10,0,2,0,4
489,2008,1,3,4,1958,1930,2310,2250,WN,3829,N465WN,132,140,118,20,28,MCI,BWI,967,5,9,0,N,0,0,0,0,0,20
491,2008,1,3,4,937,910,1102,1040,WN,19,N511SW,85,90,71,22,27,MCI,DAL,461,4,10,0,N,0,2,0,0,0,20
492,2008,1,3,4,1251,1235,1415,1405,WN,33,N525SW,84,90,70,10,16,MCI,DAL,461,4,10,0,N,0,,,,,
493,2008,1,3,4,2009,1910,2132,2040,WN,59,N628SW,83,90,70,52,59,MCI,DAL,461,2,11,0,N,0,0,0,0,0,52
496,2008,1,3,4,1101,1055,1142,1145,WN,454,N603SW,101,110,84,-3,6,MCI,DEN,533,6,11,0,N,0,,,,,
497,2008,1,3,4,1917,1855,1959,1940,WN,977,N376SW,102,105,88,19,22,MCI,DEN,533,6,8,0,N,0,3,0,0,0,16
498,2008,1,3,4,1502,1440,1540,1525,WN,1151,N386SW,98,105,83,15,22,MCI,DEN,533,5,10,0,N,0,12,0,0,0,3
499,2008,1,3,4,643,630,726,720,WN,1235,N600WN,103,110,83,6,13,MCI,DEN,533,9,11,0,N,0,,,,,
500,2008,1,3,4,1038,1010,1259,1230,WN,4,N674AA,81,80,63,29,28,MCI,IND,451,8,10,0,N,0,3,0,1,0,25
501,2008,1,3,4,1920,1850,2140,2110,WN,321,N742SW,80,80,61,30,30,MCI,IND,451,9,10,0,N,0,30,0,0,0,0
502,2008,1,3,4,1429,1420,1531,1535,WN,187,N690SW,182,195,168,-4,9,MCI,LAS,1140,4,10,0,N,0,,,,,
504,2008,1,3,4,1801,1725,1900,1835,WN,962,N302SW,179,190,164,25,36,MCI,LAS,1140,6,9,0,N,0,10,0,0,0,15
505,2008,1,3,4,725,655,819,810,WN,1670,N742SW,174,195,162,9,30,MCI,LAS,1140,3,9,0,N,0,,,,,
508,2008,1,3,4,1751,1720,1938,1905,WN,810,N648SW,227,225,200,33,31,MCI,LAX,1363,18,9,0,N,0,31,0,2,0,0
509,2008,1,3,4,645,635,822,820,WN,1844,N313SW,217,225,196,2,10,MCI,LAX,1363,10,11,0,N,0,,,,,
510,2008,1,3,4,1518,1455,1658,1640,WN,3155,N449WN,220,225,203,18,23,MCI,LAX,1363,6,11,0,N,0,9,0,0,0,9
512,2008,1,3,4,1922,1850,2253,2225,WN,730,N756SA,151,155,135,28,32,MCI,MCO,1072,5,11,0,N,0,0,0,0,0,28
513,2008,1,3,4,1252,1245,1625,1625,WN,1949,N650SW,153,160,136,0,7,MCI,MCO,1072,6,11,0,N,0,,,,,
514,2008,1,3,4,723,705,1053,1050,WN,2279,N662SW,150,165,134,3,18,MCI,MCO,1072,6,10,0,N,0,,,,,
516,2008,1,3,4,2229,2100,2343,2215,WN,48,N661SW,74,75,60,88,89,MCI,MDW,405,5,9,0,N,0,1,0,0,0,87
517,2008,1,3,4,848,835,1008,955,WN,95,N499WN,80,80,64,13,13,MCI,MDW,405,5,11,0,N,0,,,,,
518,2008,1,3,4,1811,1805,1934,1925,WN,154,N353SW,83,80,62,9,6,MCI,MDW,405,10,11,0,N,0,,,,,
519,2008,1,3,4,1028,1010,1154,1130,WN,308,N502SW,86,80,66,24,18,MCI,MDW,405,8,12,0,N,0,16,0,6,0,2
526,2008,1,3,4,2014,1935,2143,2055,WN,3915,N528SW,89,80,60,48,39,MCI,MDW,405,20,9,0,N,0,0,0,9,0,39
528,2008,1,3,4,1548,1530,1749,1735,WN,3307,N667SW,241,245,228,14,18,MCI,OAK,1489,5,8,0,N,0,,,,,
530,2008,1,3,4,1130,1120,1232,1225,WN,449,N528SW,62,65,50,7,10,MCI,OKC,313,2,10,0,N,0,,,,,
531,2008,1,3,4,2135,2125,2239,2235,WN,727,N399WN,64,70,50,4,10,MCI,OKC,313,4,10,0,N,0,,,,,
532,2008,1,3,4,1804,1700,1918,1810,WN,1257,N507SW,74,70,47,68,64,MCI,OKC,313,19,8,0,N,1,0,0,4,0,64
533,2008,1,3,4,1309,1230,1455,1425,WN,914,N692SW,226,235,214,30,39,MCI,PDX,1481,4,8,0,N,0,5,0,0,0,25
534,2008,1,3,4,654,640,839,845,WN,453,N232WN,165,185,151,-6,14,MCI,PHX,1044,4,10,0,N,0,,,,,
535,2008,1,3,4,1644,1635,1839,1830,WN,655,N728SW,175,175,160,9,9,MCI,PHX,1044,5,10,0,N,0,,,,,
536,2008,1,3,4,2128,2025,2328,2220,WN,1579,N775SW,180,175,162,68,63,MCI,PHX,1044,5,13,0,N,1,4,0,5,0,59
537,2008,1,3,4,1108,1045,1255,1240,WN,3943,N310SW,167,175,154,15,23,MCI,PHX,1044,5,8,0,N,1,11,0,0,0,4
539,2008,1,3,4,811,755,937,935,WN,2298,N338SW,206,220,187,2,16,MCI,SAN,1333,12,7,0,N,1,,,,,
540,2008,1,3,4,1518,1430,1704,1640,WN,1308,N391SW,226,250,214,24,48,MCI,SEA,1489,3,9,0,N,1,4,0,0,0,20
